ID;RegioS;Perioden;Mannen_2;Vrouwen_3;TotaalMetMigratieachtergrond_35;Bevolkingsdichtheid_57;Koopwoningen_94;Huurwoningen_95;EigendomOnbekend_96;TotaalAantalBanen_112;ParticuliereHuishoudensExclStudenten_121;TypeEenpersoonshuishouden_133;TypeEenoudergezin_134;TypePaarZonderKind_135;TypePaarMetKindEren_136;BronInkomenAlsWerknemer_137;BronInkomenAlsZelfstandige_138;Werkloosheid_155
19008;GM0454;2019JJ00;;;;;;;;;;;;;;;;
19034;GM0983;2017JJ00;50281;50778;27748;812;    57.9;    41.7;     0.4;    65.6;    46.1;    22.6;    21.6;    31.3;    30.4;    29.3;    40.6;2320
19035;GM0983;2018JJ00;50350;50842;28090;814;    58.3;    41.3;     0.5;    67.1;    46.3;    22.8;    22.2;    30.7;    31.2;    29.5;    41.7;2050
19036;GM0983;2019JJ00;50626;50977;28868;818;    58.8;    41.1;     0.1;    67.6;    46.5;    24.3;    23.0;    32.5;    33.1;    30.7;    47.1;1970
19062;GM0984;2017JJ00;22134;21431;8688;267;    61.4;    38.1;     0.5;    33.6;    18.5;    24.0;    23.6;    32.2;    33.1;    30.7;    46.1;880
19063;GM0984;2018JJ00;22048;21293;8625;265;    63.1;    36.4;     0.5;    35.6;    18.5;    24.1;    24.0;    31.9;    33.7;    31.0;    44.0;810
19064;GM0984;2019JJ00;22033;21293;8777;265;    64.1;    35.4;     0.5;    27.9;    18.7;    25.4;    26.5;    34.2;    36.0;    32.3;    50.2;770
19090;GM0862;2017JJ00;;;;;;;;;;;;;;;;
19091;GM0862;2018JJ00;;;;;;;;;;;;;;;;
19092;GM0862;2019JJ00;;;;;;;;;;;;;;;;
19118;GM0620;2017JJ00;9700;10014;3244;503;    61.7;    38.3;     0.0;    11.5;     8.2;    26.8;    25.4;    33.8;    33.8;    32.8;    45.9;360
19119;GM0620;2018JJ00;9815;10152;3346;509;    62.7;    37.0;     0.3;    11.5;     8.3;    25.9;    25.0;    33.7;    34.7;    33.3;    44.6;300
19120;GM0620;2019JJ00;;;;;;;;;;;;;;;;
19146;GM0863;2017JJ00;;;;;;;;;;;;;;;;
19147;GM0863;2018JJ00;;;;;;;;;;;;;;;;
19148;GM0863;2019JJ00;;;;;;;;;;;;;;;;
19174;GM1961;2017JJ00;;;;;;;;;;;;;;;;
19175;GM1961;2018JJ00;;;;;;;;;;;;;;;;
19176;GM1961;2019JJ00;27566;28146;9220;381;    62.0;    37.8;     0.2;    24.9;    22.7;    26.7;    26.9;    36.0;    36.6;    34.0;    49.7;560
19202;GM0622;2017JJ00;35147;36852;21107;3046;    45.4;    53.6;     1.0;    21.9;    33.7;    23.1;    21.4;    31.1;    31.4;    30.0;    36.9;1460
19203;GM0622;2018JJ00;35091;36959;21528;3057;    45.9;    52.8;     1.2;    20.6;    33.7;    23.7;    21.9;    30.9;    32.0;    30.5;    38.2;1220
19204;GM0622;2019JJ00;35278;37126;22371;3072;    47.0;    52.9;     0.1;    19.9;    33.8;    24.7;    23.4;    33.2;    33.9;    31.9;    42.5;1120
19230;GM0048;2017JJ00;7939;7969;1472;95;    61.9;    32.3;     5.9;     5.6;     7.0;    21.7;    22.1;    28.9;    29.6;    29.2;    35.8;320
19231;GM0048;2018JJ00;;;;;;;;;;;;;;;;
19232;GM0048;2019JJ00;;;;;;;;;;;;;;;;
19258;GM0132;2017JJ00;;;;;;;;;;;;;;;;
19259;GM0132;2018JJ00;;;;;;;;;;;;;;;;
19260;GM0132;2019JJ00;;;;;;;;;;;;;;;;
19286;GM0347;2017JJ00;;;;;;;;;;;;;;;;
19287;GM0347;2018JJ00;;;;;;;;;;;;;;;;
19288;GM0347;2019JJ00;;;;;;;;;;;;;;;;
19314;GM0096;2017JJ00;533;552;116;31;    41.7;    54.8;     3.5;     0.7;     0.6;    21.6;       .;    37.2;       .;    25.9;       .;20
19315;GM0096;2018JJ00;563;569;148;29;    39.6;    56.1;     4.4;     0.6;     0.6;    22.0;       .;    34.5;    37.8;    25.7;       .;10
19316;GM0096;2019JJ00;581;557;172;29;    41.1;    57.3;     1.6;     0.6;     0.6;    23.5;       .;    41.1;       .;    26.0;       .;20
19342;GM0864;2017JJ00;;;;;;;;;;;;;;;;
19343;GM0864;2018JJ00;;;;;;;;;;;;;;;;
19344;GM0864;2019JJ00;;;;;;;;;;;;;;;;
19370;GM0718;2017JJ00;22060;22334;11077;1296;    55.4;    43.1;     1.5;    16.5;    21.3;    22.7;    21.7;    30.5;    30.4;    29.2;    38.5;890
19371;GM0718;2018JJ00;22093;22392;11374;1296;    55.0;    43.5;     1.5;    17.7;    21.4;    23.1;    21.9;    30.7;    31.1;    29.4;    39.8;730
19372;GM0718;2019JJ00;22088;22283;11570;1293;    55.9;    43.7;     0.3;    17.2;    21.6;    24.2;    23.3;    31.9;    32.7;    30.6;    41.2;600
19398;GM0623;2017JJ00;;;;;;;;;;;;;;;;
19399;GM0623;2018JJ00;;;;;;;;;;;;;;;;
19400;GM0623;2019JJ00;;;;;;;;;;;;;;;;
19426;GM0986;2017JJ00;6143;6319;1686;395;    68.5;    29.0;     2.5;     1.9;     5.5;    25.4;    25.7;    34.2;    34.5;    33.3;    43.7;230
19427;GM0986;2018JJ00;6086;6304;1707;393;    70.3;    27.1;     2.5;     1.9;     5.5;    25.9;    25.8;    34.7;    35.0;    34.9;    44.2;170
19428;GM0986;2019JJ00;6139;6313;1723;395;    71.1;    28.7;     0.3;     2.1;     5.6;    29.2;    27.5;    35.0;    36.7;    35.4;    53.5;160
19454;GM0624;2017JJ00;;;;;;;;;;;;;;;;
19455;GM0624;2018JJ00;;;;;;;;;;;;;;;;
19456;GM0624;2019JJ00;;;;;;;;;;;;;;;;
19482;GM0625;2017JJ00;;;;;;;;;;;;;;;;
19483;GM0625;2018JJ00;;;;;;;;;;;;;;;;
19484;GM0625;2019JJ00;;;;;;;;;;;;;;;;
19510;GM0626;2017JJ00;12174;13141;5436;2267;    62.6;    35.3;     2.1;     5.1;    10.9;    28.7;    27.0;    41.0;    40.9;    37.5;    43.7;370
19511;GM0626;2018JJ00;12265;13188;5495;2284;    62.0;    36.0;     2.0;     5.3;    11.0;    28.6;    27.4;    39.3;    41.0;    37.9;    45.3;300
19512;GM0626;2019JJ00;12282;13197;5602;2287;    63.1;    36.5;     0.4;     5.5;    11.0;    29.9;    31.1;    42.0;    44.7;    39.6;    53.6;250
19538;GM0285;2017JJ00;12096;12103;1931;197;    64.0;    31.4;     4.7;     9.8;     9.9;    24.0;    25.1;    35.1;    35.2;    33.2;    46.1;370
19539;GM0285;2018JJ00;12148;12162;1989;198;    64.6;    30.6;     4.7;    10.1;     9.9;    24.6;    26.1;    33.6;    35.6;    33.5;    44.4;280
19540;GM0285;2019JJ00;12184;12233;2033;199;    65.9;    34.0;     0.1;    10.2;    10.0;    25.5;    27.8;    37.9;    38.8;    34.9;    51.0;240
19566;GM0286;2017JJ00;;;;;;;;;;;;;;;;
19567;GM0286;2018JJ00;;;;;;;;;;;;;;;;
19568;GM0286;2019JJ00;;;;;;;;;;;;;;;;
19594;GM0133;2017JJ00;;;;;;;;;;;;;;;;
19595;GM0133;2018JJ00;;;;;;;;;;;;;;;;
19596;GM0133;2019JJ00;;;;;;;;;;;;;;;;
19622;GM0186;2017JJ00;;;;;;;;;;;;;;;;
19623;GM0186;2018JJ00;;;;;;;;;;;;;;;;
19624;GM0186;2019JJ00;;;;;;;;;;;;;;;;
19650;GM0865;2017JJ00;12995;13188;3506;782;    60.6;    38.6;     0.7;    12.2;    11.0;    26.7;    26.4;    44.6;    44.1;    36.1;    59.8;480
19651;GM0865;2018JJ00;13151;13267;3610;789;    61.8;    37.4;     0.7;    12.3;    11.0;    26.9;    26.7;    46.7;    44.2;    36.5;    57.4;390
19652;GM0865;2019JJ00;13167;13229;3667;782;    62.5;    37.5;     0.0;    11.4;    11.0;    30.9;    28.5;    45.6;    52.0;    38.6;    76.0;340
19678;GM1949;2017JJ00;;;;;;;;;;;;;;;;
19679;GM1949;2018JJ00;23450;22651;3908;161;    67.4;    31.9;     0.7;    13.3;    20.0;    23.1;    23.5;    28.9;    30.9;    29.2;    37.0;730
19680;GM1949;2019JJ00;23359;22680;4053;162;    67.5;    32.3;     0.1;    13.6;    20.0;    24.3;    24.6;    31.1;    32.5;    30.4;    42.2;600
19706;GM0866;2017JJ00;8319;8579;2607;755;    74.6;    25.1;     0.3;     3.7;     7.3;    29.5;    29.4;    44.0;    42.5;    38.4;    49.5;260
19707;GM0866;2018JJ00;8415;8660;2734;763;    75.1;    24.6;     0.3;     4.0;     7.3;    29.7;    32.0;    42.1;    42.9;    39.2;    52.9;240
19708;GM0866;2019JJ00;8543;8704;2891;770;    75.5;    24.3;     0.2;     4.2;     7.4;    34.3;    31.5;    48.3;    53.0;    40.6;    66.1;210
19734;GM0867;2017JJ00;23616;23794;7980;734;    58.6;    40.6;     0.7;    29.1;    20.9;    23.2;    24.5;    32.2;    33.4;    30.6;    41.3;970
19735;GM0867;2018JJ00;23788;23937;8330;739;    59.9;    39.2;     0.8;    29.7;    21.1;    23.6;    24.2;    32.7;    33.9;    30.9;    43.8;750
19736;GM0867;2019JJ00;24042;24198;8791;747;    60.6;    39.3;     0.2;    30.4;    21.4;    25.6;    25.5;    34.0;    36.1;    32.2;    48.6;700
19762;GM0627;2017JJ00;13192;13344;4181;949;    59.5;    39.6;     0.8;    11.8;    11.0;    25.0;    24.8;    35.0;    33.5;    32.4;    41.8;470
19763;GM0627;2018JJ00;13705;13873;4500;993;    60.5;    38.7;     0.8;    11.8;    11.5;    25.6;    25.3;    33.8;    33.5;    32.6;    42.7;360
19764;GM0627;2019JJ00;14058;14258;4808;1019;    62.2;    37.8;     0.1;    12.9;    11.8;    26.7;    25.4;    36.8;    35.8;    34.1;    48.4;330
19790;GM0289;2017JJ00;18469;19989;9946;1264;    41.8;    56.5;     1.6;    18.4;    14.8;    23.4;    23.2;    34.4;    34.2;    30.1;    38.0;510
19791;GM0289;2018JJ00;18463;19949;10059;1263;    41.6;    57.1;     1.3;    18.5;    15.0;    23.7;    23.4;    34.8;    35.2;    30.3;    39.6;420
19792;GM0289;2019JJ00;18668;20106;10363;1275;    42.8;    57.1;     0.1;    19.9;    15.3;    24.9;    25.0;    37.1;    37.9;    31.3;    46.8;360
19818;GM0628;2017JJ00;;;;;;;;;;;;;;;;
19819;GM0628;2018JJ00;;;;;;;;;;;;;;;;
19820;GM0628;2019JJ00;;;;;;;;;;;;;;;;
19846;GM0291;2017JJ00;;;;;;;;;;;;;;;;
19847;GM0291;2018JJ00;;;;;;;;;;;;;;;;
19848;GM0291;2019JJ00;;;;;;;;;;;;;;;;
19874;GM0869;2017JJ00;;;;;;;;;;;;;;;;
19875;GM0869;2018JJ00;;;;;;;;;;;;;;;;
19876;GM0869;2019JJ00;;;;;;;;;;;;;;;;
19902;GM0629;2017JJ00;12313;13742;8570;509;    54.7;    44.6;     0.7;     7.4;    11.1;    39.3;    27.6;    62.4;    62.8;    53.2;    78.6;300
19903;GM0629;2018JJ00;12331;13753;8687;510;    55.0;    44.1;     0.9;     7.3;    11.1;    40.5;    27.8;    56.3;    61.8;    53.2;    74.8;260
19904;GM0629;2019JJ00;12405;13806;8866;513;    56.1;    42.8;     1.1;     7.4;    11.2;    43.9;    32.8;    70.0;    73.5;    57.8;   104.3;230
19930;GM0630;2017JJ00;;;;;;;;;;;;;;;;
19931;GM0630;2018JJ00;;;;;;;;;;;;;;;;
19932;GM0630;2019JJ00;;;;;;;;;;;;;;;;
19958;GM0852;2017JJ00;8525;8765;2125;332;    67.1;    32.5;     0.4;     3.2;     7.4;    27.3;    28.6;    37.7;    40.6;    36.6;    46.1;230
19959;GM0852;2018JJ00;8492;8767;2136;331;    68.4;    31.1;     0.5;     3.3;     7.4;    28.4;    28.8;    35.7;    42.6;    37.2;    50.9;200
19960;GM0852;2019JJ00;8525;8790;2231;332;    69.3;    30.6;     0.1;     3.5;     7.4;    30.6;    31.1;    39.1;    45.5;    38.9;    60.5;150
19986;GM0188;2017JJ00;;;;;;;;;;;;;;;;
19987;GM0188;2018JJ00;;;;;;;;;;;;;;;;
19988;GM0188;2019JJ00;;;;;;;;;;;;;;;;
20014;GM0988;2017JJ00;24840;24734;10429;475;    64.3;    34.5;     1.2;    25.2;    21.9;    23.7;    24.2;    32.3;    32.7;    31.5;    41.5;940
20015;GM0988;2018JJ00;24994;24861;10689;478;    65.0;    33.6;     1.3;    25.0;    22.1;    24.2;    24.7;    32.1;    33.6;    31.8;    44.0;820
20016;GM0988;2019JJ00;24956;24886;10751;478;    66.2;    33.1;     0.6;    25.5;    22.3;    26.2;    26.5;    36.7;    36.5;    33.3;    64.0;760
20042;GM0457;2017JJ00;9062;9689;4968;822;    53.3;    44.6;     2.1;     9.3;     8.6;    25.6;    25.2;    35.3;    36.5;    34.2;    41.4;410
20043;GM0457;2018JJ00;9284;9863;5169;840;    54.0;    44.2;     1.8;     9.1;     8.8;    26.2;    25.6;    35.6;    39.2;    34.8;    46.9;300
20044;GM0457;2019JJ00;9415;9919;5340;848;    55.0;    44.6;     0.5;     9.1;     8.9;    27.0;    28.1;    38.7;    41.8;    36.4;    51.4;230
20070;GM0292;2017JJ00;;;;;;;;;;;;;;;;
20071;GM0292;2018JJ00;;;;;;;;;;;;;;;;
20072;GM0292;2019JJ00;;;;;;;;;;;;;;;;
20098;GM0870;2017JJ00;13461;13383;1662;263;    66.0;    33.7;     0.2;     8.7;    10.6;    24.5;    24.6;    33.8;    33.5;    32.1;    42.8;350
20099;GM0870;2018JJ00;13532;13447;1792;267;    66.6;    33.1;     0.3;     8.9;    10.7;    25.2;    25.7;    33.2;    34.0;    32.6;    44.5;290
20100;GM0870;2019JJ00;;;;;;;;;;;;;;;;
20126;GM0459;2017JJ00;;;;;;;;;;;;;;;;
20127;GM0459;2018JJ00;;;;;;;;;;;;;;;;
20128;GM0459;2019JJ00;;;;;;;;;;;;;;;;
20154;GM1960;2017JJ00;;;;;;;;;;;;;;;;
20155;GM1960;2018JJ00;;;;;;;;;;;;;;;;
20156;GM1960;2019JJ00;25322;25375;4659;235;    71.2;    27.6;     1.3;    25.8;    20.2;    28.7;    28.5;    38.5;    40.0;    35.5;    55.8;460
20182;GM0668;2017JJ00;9383;9437;1406;244;    69.4;    28.9;     1.7;     4.9;     8.0;    23.6;    25.6;    32.6;    34.4;    32.5;    39.8;330
20183;GM0668;2018JJ00;9455;9436;1478;246;    69.5;    29.2;     1.3;     5.1;     8.0;    24.7;    25.9;    32.5;    35.1;    32.9;    42.8;260
20184;GM0668;2019JJ00;9554;9522;1543;249;    71.1;    28.7;     0.2;     5.4;     8.1;    26.1;    27.9;    34.9;    37.4;    34.5;    47.3;250
20210;GM0134;2017JJ00;;;;;;;;;;;;;;;;
20211;GM0134;2018JJ00;;;;;;;;;;;;;;;;
20212;GM0134;2019JJ00;;;;;;;;;;;;;;;;
20238;GM0871;2017JJ00;;;;;;;;;;;;;;;;
20239;GM0871;2018JJ00;;;;;;;;;;;;;;;;
20240;GM0871;2019JJ00;;;;;;;;;;;;;;;;
20266;GM0558;2017JJ00;;;;;;;;;;;;;;;;
20267;GM0558;2018JJ00;;;;;;;;;;;;;;;;
20268;GM0558;2019JJ00;;;;;;;;;;;;;;;;
20294;GM1969;2017JJ00;;;;;;;;;;;;;;;;
20295;GM1969;2018JJ00;;;;;;;;;;;;;;;;
20296;GM1969;2019JJ00;31691;31340;4543;174;    71.6;    28.2;     0.2;    18.5;    26.0;    25.0;    25.7;    33.7;    33.5;    32.2;    43.8;770
20322;GM0725;2017JJ00;;;;;;;;;;;;;;;;
20323;GM0725;2018JJ00;;;;;;;;;;;;;;;;
20324;GM0725;2019JJ00;;;;;;;;;;;;;;;;
20350;GM1701;2017JJ00;9498;9586;1199;69;    70.9;    27.3;     1.7;     7.3;     8.3;    25.2;    24.7;    33.5;    33.6;    31.6;    43.1;340
20351;GM1701;2018JJ00;9515;9637;1165;69;    73.5;    25.4;     1.1;     7.3;     8.4;    25.7;    26.8;    33.9;    33.3;    31.9;    43.6;300
20352;GM1701;2019JJ00;9628;9720;1214;70;    74.2;    25.6;     0.1;     7.4;     8.6;    27.3;    27.2;    34.9;    35.9;    33.2;    45.2;250
20378;GM0293;2017JJ00;7327;7664;2608;2133;    57.1;    42.9;     0.0;     2.0;     6.6;    22.9;    22.7;    31.3;    30.5;    30.5;    37.4;360
20379;GM0293;2018JJ00;7362;7653;2700;2136;    57.8;    42.2;     0.0;     2.1;     6.6;    23.7;    23.4;    31.3;    30.7;    30.8;    37.0;280
20380;GM0293;2019JJ00;7351;7593;2736;2126;    58.7;    41.1;     0.2;     2.3;     6.7;    24.6;    24.5;    33.3;    32.5;    32.2;    42.0;230
20406;GM1950;2017JJ00;;;;;;;;;;;;;;;;
20407;GM1950;2018JJ00;12368;12316;2319;90;    66.5;    29.3;     4.1;     7.4;    11.1;    22.4;    22.4;    28.4;    30.5;    29.8;    37.7;360
20408;GM1950;2019JJ00;12605;12594;2869;91;    67.1;    30.1;     2.7;     7.6;    11.1;    23.4;    23.8;    30.0;    32.0;    30.8;    41.0;320
20434;GM0726;2017JJ00;;;;;;;;;;;;;;;;
20435;GM0726;2018JJ00;;;;;;;;;;;;;;;;
20436;GM0726;2019JJ00;;;;;;;;;;;;;;;;
20462;GM1783;2017JJ00;52699;52933;14954;1300;    66.2;    33.1;     0.7;    72.1;    43.9;    24.3;    26.0;    34.7;    36.7;    31.8;    46.3;1460
20463;GM1783;2018JJ00;53712;53780;16220;1323;    66.2;    33.1;     0.7;    73.6;    44.9;    24.5;    26.5;    34.0;    37.3;    32.0;    47.7;1140
20464;GM1783;2019JJ00;54216;54387;16671;1336;    68.3;    31.2;     0.5;    74.2;    45.5;    27.0;    28.3;    39.1;    42.5;    33.7;    60.9;890
20490;GM0098;2017JJ00;12765;12843;1991;116;    61.2;    38.6;     0.2;     6.6;    11.1;    22.4;    22.1;    29.2;    29.6;    28.6;    36.2;490
20491;GM0098;2018JJ00;12800;12920;1969;117;    63.3;    36.4;     0.3;     6.8;    11.2;    22.8;    22.9;    29.7;    30.6;    29.1;    39.4;420
20492;GM0098;2019JJ00;12865;12975;1988;117;    64.4;    35.5;     0.2;     7.0;    11.2;    23.8;    24.0;    31.4;    32.6;    30.7;    43.2;370
20518;GM0614;2017JJ00;7066;7191;1539;268;    71.0;    28.1;     0.9;     3.1;     6.4;    29.6;    28.9;    41.8;    46.3;    38.8;    56.9;190
20519;GM0614;2018JJ00;7189;7319;1607;273;    71.4;    27.7;     0.9;     3.1;     6.5;    29.0;    29.8;    40.8;    46.2;    39.1;    62.4;160
20520;GM0614;2019JJ00;7258;7368;1636;275;    72.4;    27.3;     0.2;     3.2;     6.6;    32.6;    31.4;    47.9;    54.3;    40.8;    82.7;120
20546;GM0189;2017JJ00;12092;12133;1718;256;    72.6;    27.1;     0.3;     7.3;     9.4;    26.6;    27.1;    32.8;    34.2;    32.3;    42.7;410
20547;GM0189;2018JJ00;12111;12147;1748;256;    73.4;    26.4;     0.2;     7.2;     9.4;    27.3;    26.9;    32.5;    35.0;    32.8;    45.5;310
20548;GM0189;2019JJ00;12155;12196;1763;257;    72.9;    26.3;     0.8;     7.7;     9.5;    29.1;    29.1;    34.6;    38.6;    34.1;    54.4;250
20574;GM0462;2017JJ00;;;;;;;;;;;;;;;;
20575;GM0462;2018JJ00;;;;;;;;;;;;;;;;
20576;GM0462;2019JJ00;;;;;;;;;;;;;;;;
20602;GM0463;2017JJ00;;;;;;;;;;;;;;;;
20603;GM0463;2018JJ00;;;;;;;;;;;;;;;;
20604;GM0463;2019JJ00;;;;;;;;;;;;;;;;
20630;GM0296;2017JJ00;20220;20656;4910;617;    65.9;    33.2;     0.9;    15.1;    17.2;    24.9;    24.3;    33.3;    34.5;    32.7;    44.8;720
20631;GM0296;2018JJ00;20230;20617;4996;617;    66.4;    32.5;     1.1;    15.8;    17.4;    25.7;    25.1;    32.8;    34.2;    33.1;    43.1;620
20632;GM0296;2019JJ00;20264;20687;5081;619;    67.4;    32.2;     0.4;    17.0;    17.5;    27.0;    26.3;    35.4;    36.9;    34.5;    50.9;520
20658;GM1696;2017JJ00;11418;12029;3040;492;    66.1;    32.6;     1.3;     6.5;    10.2;    30.4;    29.4;    41.3;    40.9;    38.3;    49.1;380
20659;GM1696;2018JJ00;11524;12135;3188;497;    67.9;    31.2;     0.9;     6.8;    10.3;    32.9;    31.1;    39.7;    42.0;    38.2;    55.7;310
20660;GM1696;2019JJ00;11744;12269;3368;504;    68.7;    31.0;     0.3;     7.1;    10.4;    33.8;    34.8;    44.9;    46.2;    39.7;    65.6;280
20686;GM0190;2017JJ00;;;;;;;;;;;;;;;;
20687;GM0190;2018JJ00;;;;;;;;;;;;;;;;
20688;GM0190;2019JJ00;;;;;;;;;;;;;;;;
20714;GM0135;2017JJ00;;;;;;;;;;;;;;;;
20715;GM0135;2018JJ00;;;;;;;;;;;;;;;;
20716;GM0135;2019JJ00;;;;;;;;;;;;;;;;
20742;GM0352;2017JJ00;11578;11924;2706;493;    67.7;    31.7;     0.6;     6.0;     9.8;    26.4;    26.5;    36.7;    35.6;    34.0;    43.4;370
20743;GM0352;2018JJ00;11671;12007;2742;497;    67.9;    31.5;     0.6;     6.0;     9.9;    26.7;    27.7;    35.9;    36.0;    34.4;    44.8;320
20744;GM0352;2019JJ00;11725;12037;2779;499;    70.0;    29.7;     0.3;     6.1;     9.9;    28.0;    30.1;    37.4;    38.4;    36.0;    49.7;240
20770;GM0872;2017JJ00;;;;;;;;;;;;;;;;
20771;GM0872;2018JJ00;;;;;;;;;;;;;;;;
20772;GM0872;2019JJ00;;;;;;;;;;;;;;;;
20798;GM0052;2017JJ00;;;;;;;;;;;;;;;;
20799;GM0052;2018JJ00;;;;;;;;;;;;;;;;
20800;GM0052;2019JJ00;;;;;;;;;;;;;;;;
20826;GM0053;2017JJ00;6704;6892;1004;134;    69.4;    30.6;     0.0;     2.0;     5.8;    23.6;    23.0;    33.4;    30.5;    30.3;    43.7;230
20827;GM0053;2018JJ00;6727;6833;1013;134;    69.0;    30.9;     0.0;     2.4;     5.8;    24.0;    23.4;    31.2;    31.6;    30.4;    37.4;200
20828;GM0053;2019JJ00;;;;;;;;;;;;;;;;
20854;GM0294;2017JJ00;14473;14439;4244;210;    68.7;    31.0;     0.3;    12.8;    12.5;    22.6;    23.3;    31.0;    30.6;    29.2;    45.1;460
20855;GM0294;2018JJ00;14508;14479;4373;210;    70.2;    29.5;     0.4;    12.4;    12.5;    23.5;    23.5;    30.6;    31.0;    29.6;    45.6;420
20856;GM0294;2019JJ00;14442;14461;4323;209;    70.4;    29.5;     0.1;    12.9;    12.6;    30.8;    24.2;    33.9;    33.7;    31.0;       .;320
20882;GM0295;2017JJ00;;;;;;;;;;;;;;;;
20883;GM0295;2018JJ00;;;;;;;;;;;;;;;;
20884;GM0295;2019JJ00;;;;;;;;;;;;;;;;
20910;GM0990;2017JJ00;;;;;;;;;;;;;;;;
20911;GM0990;2018JJ00;;;;;;;;;;;;;;;;
20912;GM0990;2019JJ00;;;;;;;;;;;;;;;;
20938;GM0873;2017JJ00;10963;10874;4857;238;    70.5;    28.7;     0.8;     8.7;     9.4;    24.5;    23.6;    32.4;    32.9;    32.3;    41.7;390
20939;GM0873;2018JJ00;10938;10862;4964;238;    70.5;    29.0;     0.5;     8.8;     9.5;    25.4;    24.5;    31.9;    32.7;    32.5;    42.1;310
20940;GM0873;2019JJ00;10988;10878;5096;239;    72.0;    27.5;     0.5;     9.4;     9.5;    26.2;    25.1;    33.9;    34.9;    33.9;    46.5;230
20966;GM0632;2017JJ00;25482;26031;7416;577;    66.0;    33.0;     1.0;    25.3;    21.2;    26.5;    26.0;    37.8;    37.3;    34.2;    46.0;730
20967;GM0632;2018JJ00;25587;26171;7626;584;    66.6;    32.5;     0.9;    25.2;    21.4;    27.1;    26.4;    37.2;    38.4;    34.8;    50.5;650
20968;GM0632;2019JJ00;25803;26394;7920;589;    66.7;    33.2;     0.2;    25.5;    21.6;    28.8;    29.0;    40.6;    42.6;    36.4;    61.0;530
20994;GM0466;2017JJ00;;;;;;;;;;;;;;;;
20995;GM0466;2018JJ00;;;;;;;;;;;;;;;;
20996;GM0466;2019JJ00;;;;;;;;;;;;;;;;
21022;GM1690;2017JJ00;11853;11891;1117;106;    72.5;    24.4;     3.1;     5.7;     9.9;    23.9;    26.1;    33.7;    34.0;    32.7;    40.9;370
21023;GM1690;2018JJ00;11957;11960;1177;107;    73.5;    23.5;     3.1;     6.0;    10.0;    24.3;    26.4;    32.9;    34.6;    32.8;    41.7;320
21024;GM1690;2019JJ00;12031;12079;1226;107;    73.8;    26.0;     0.3;     6.2;    10.1;    26.1;    27.6;    35.5;    36.6;    34.2;    46.5;270
21050;GM0880;2017JJ00;7833;7987;2038;410;    62.3;    37.0;     0.7;     4.0;     6.9;    25.9;    25.1;    35.1;    35.9;    33.7;    43.2;250
21051;GM0880;2018JJ00;7922;8073;2084;414;    64.8;    34.5;     0.7;     4.2;     6.9;    26.2;    25.6;    36.2;    38.1;    34.4;    48.6;220
21052;GM0880;2019JJ00;8097;8232;2215;423;    64.3;    35.2;     0.5;     4.5;     7.1;    28.0;    27.7;    38.3;    39.5;    35.4;    54.2;140
21078;GM0351;2017JJ00;6374;6327;1166;348;    69.0;    30.5;     0.5;     4.3;     4.9;    26.7;    26.9;    35.1;    34.6;    33.0;    41.4;170
21079;GM0351;2018JJ00;6536;6485;1273;356;    69.4;    30.1;     0.5;     4.5;     5.0;    26.5;    28.0;    35.4;    34.5;    33.2;    45.9;150
21080;GM0351;2019JJ00;6614;6552;1330;360;    72.3;    27.5;     0.2;     4.5;     5.0;    27.9;    33.5;    37.0;    38.8;    34.6;    57.2;100
21106;GM0874;2017JJ00;7284;7255;954;294;    65.7;    33.5;     0.8;     4.9;     5.9;    24.9;    25.6;    34.4;    34.4;    32.6;    42.7;230
21107;GM0874;2018JJ00;7329;7305;1014;297;    66.5;    33.3;     0.2;     5.3;     6.0;    25.3;    27.2;    32.9;    35.4;    32.6;    45.4;140
21108;GM0874;2019JJ00;;;;;;;;;;;;;;;;
21134;GM0875;2017JJ00;;;;;;;;;;;;;;;;
21135;GM0875;2018JJ00;;;;;;;;;;;;;;;;
21136;GM0875;2019JJ00;;;;;;;;;;;;;;;;
21162;GM0710;2017JJ00;;;;;;;;;;;;;;;;
21163;GM0710;2018JJ00;;;;;;;;;;;;;;;;
21164;GM0710;2019JJ00;;;;;;;;;;;;;;;;
21190;GM0683;2017JJ00;;;;;;;;;;;;;;;;
21191;GM0683;2018JJ00;;;;;;;;;;;;;;;;
21192;GM0683;2019JJ00;;;;;;;;;;;;;;;;
21218;GM0479;2017JJ00;76014;77665;46799;2080;    53.2;    46.5;     0.3;    54.7;    68.2;    23.3;    22.9;    31.8;    32.0;    30.9;    35.8;2720
21219;GM0479;2018JJ00;76612;78253;48498;2097;    54.2;    45.5;     0.3;    58.5;    68.8;    23.8;    23.4;    31.6;    32.4;    31.2;    36.3;2370
21220;GM0479;2019JJ00;77195;78690;50327;2110;    54.7;    45.2;     0.1;    59.0;    69.1;    25.0;    24.8;    33.6;    34.4;    32.5;    39.8;1990
21246;GM0297;2017JJ00;13909;13819;3310;348;    66.7;    32.5;     0.8;    15.8;    10.9;    25.2;    26.2;    33.3;    33.5;    32.3;    41.5;400
21247;GM0297;2018JJ00;14100;13914;3495;353;    66.5;    32.4;     1.0;    16.4;    11.1;    25.7;    26.1;    34.2;    34.4;    32.5;    42.0;350
21248;GM0297;2019JJ00;14335;14116;3847;358;    67.4;    32.5;     0.1;    16.5;    11.5;    26.2;    27.2;    35.8;    37.4;    33.5;    47.4;290
